LAND,REGION,NETZ,ANLAGEN_NR,Zustand 2022
ST,SO,Magdeburg,26165495,schlecht
BW,SW,Ulm,26165502,schlecht
ST,SO,Magdeburg,26165506,schlecht
ST,SO,Magdeburg,26165508,schlecht
ST,SO,Magdeburg,26165523,mangelhaft
ST,SO,Magdeburg,26165524,schlecht
BB,SO,Magdeburg,26165531,schlecht
BB,SO,Magdeburg,26165536,schlecht
BB,SO,Magdeburg,26165559,mangelhaft
BB,SO,Magdeburg,26165563,schlecht
BB,SO,Magdeburg,26165565,schlecht
BB,SO,Magdeburg,26165566,mangelhaft
BB,SO,Magdeburg,26165570,schlecht
BB,SO,Magdeburg,26165572,schlecht
ST,SO,Magdeburg,26165588,schlecht
ST,SO,Magdeburg,26165589,schlecht
ST,SO,Magdeburg,26165591,schlecht
BW,SW,Stuttgart,26165643,schlecht
BW,SW,Stuttgart,26165644,schlecht
BW,SW,Stuttgart,26165645,schlecht
BW,SW,Stuttgart,26165647,mangelhaft
BW,SW,Stuttgart,26165648,schlecht
BW,SW,Stuttgart,26165649,schlecht
BW,SW,Stuttgart,26165650,schlecht
BY,S,Regensburg,26165773,schlecht
NW,W,Hamm,26165814,schlecht
HE,MI,Mainz,26165826,schlecht
BY,S,München,26165845,schlecht
BW,SW,Stuttgart,26165848,schlecht
ST,SO,Magdeburg,26165889,schlecht
ST,SO,Magdeburg,26165892,schlecht
ST,SO,Magdeburg,26165893,mangelhaft
ST,SO,Magdeburg,26165894,schlecht
NW,W,Hagen,26165908,schlecht
NI,N,Hannover,26165930,schlecht
HE,N,Hannover,26165948,schlecht
HE,N,Hannover,26165949,mangelhaft
HE,N,Hannover,26165951,schlecht
HE,N,Hannover,26165952,schlecht
HE,N,Hannover,26165953,mangelhaft
ST,SO,Magdeburg,26165956,schlecht
ST,SO,Magdeburg,26165968,schlecht
ST,SO,Magdeburg,26165970,schlecht
ST,SO,Magdeburg,26165971,schlecht
BB,SO,Magdeburg,26166001,schlecht
BB,SO,Magdeburg,26166002,schlecht
BB,SO,Magdeburg,26166005,schlecht
BB,SO,Magdeburg,26166008,schlecht
BB,SO,Magdeburg,26166016,schlecht
BB,SO,Magdeburg,26166017,mangelhaft
BB,SO,Magdeburg,26166021,schlecht
BB,SO,Magdeburg,26166027,schlecht
BB,SO,Magdeburg,26166028,schlecht
BB,SO,Magdeburg,26166029,schlecht
BB,SO,Magdeburg,26166041,schlecht
ST,SO,Magdeburg,26166061,mangelhaft
NW,W,Hamm,26166074,schlecht
NW,W,Hamm,26166075,schlecht
NW,W,Hamm,26166076,schlecht
BY,S,München,26166088,schlecht
NW,W,Duisburg,26166105,schlecht
HE,MI,Frankfurt (Main),26166165,schlecht
HE,MI,Frankfurt (Main),26166166,schlecht
HE,MI,Frankfurt (Main),26166167,mangelhaft
HE,MI,Frankfurt (Main),26166168,schlecht
HE,MI,Frankfurt (Main),26166170,mangelhaft
HE,MI,Frankfurt (Main),26166171,mangelhaft
HE,MI,Frankfurt (Main),26166172,mangelhaft
HE,MI,Frankfurt (Main),26166173,mangelhaft
HE,MI,Frankfurt (Main),26166175,einschränkend
BW,SW,Karlsruhe,26166185,mangelhaft
NI,N,Hannover,26166255,schlecht
RP,SW,Saarbrücken,26166261,mangelhaft
NW,W,Duisburg,26166266,mangelhaft
NW,W,Duisburg,26166267,schlecht
NW,W,Duisburg,26166268,schlecht
BW,SW,Karlsruhe,26166272,schlecht
BW,SW,Stuttgart,26166307,schlecht
HH,N,Hamburg,26166323,mangelhaft
RP,MI,Mainz,26166413,schlecht
SH,N,Hamburg,26166421,mangelhaft
SH,N,Hamburg,26166422,mangelhaft
NW,W,Duisburg,26166425,schlecht
NW,W,Duisburg,26166426,mangelhaft
HE,MI,Mainz,26166523,schlecht
HE,MI,Mainz,26166524,schlecht
NW,W,Hagen,26166572,schlecht
SH,N,Kiel,26166605,mangelhaft
SH,N,Kiel,26166607,schlecht
HH,N,Hamburg,26166608,schlecht
HH,N,Hamburg,26166611,schlecht
HH,N,Hamburg,26166612,mangelhaft
HH,N,Hamburg,26166613,schlecht
ST,SO,Halle,26166628,schlecht
NI,N,Hannover,26166650,schlecht
NI,N,Hannover,26166654,schlecht
NI,N,Hannover,26166655,mangelhaft
NI,N,Hannover,26166670,mangelhaft
NI,N,Hannover,26166671,mangelhaft
NI,N,Hannover,26166672,schlecht
SN,SO,Leipzig,26166715,schlecht
HH,N,Hamburg,26166749,mangelhaft
HH,N,Hamburg,26166750,mangelhaft
HH,N,Hamburg,26166751,mangelhaft
HH,N,Hamburg,26166760,schlecht
BW,SW,Freiburg,26166768,schlecht
HH,N,Hamburg,26166781,schlecht
HH,N,Hamburg,26166782,schlecht
HH,N,Hamburg,26166788,schlecht
HH,N,Hamburg,26166796,schlecht
NI,N,Osnabrück,26166864,schlecht
NI,N,Osnabrück,26166865,mangelhaft
NI,N,Osnabrück,26166866,schlecht
NI,N,Osnabrück,26166867,schlecht
NW,W,Düsseldorf,26166920,schlecht
HE,MI,Frankfurt (Main),26167006,mangelhaft
HE,MI,Frankfurt (Main),26167007,mangelhaft
HE,MI,Frankfurt (Main),26167008,schlecht
NW,W,Köln,26167093,mangelhaft
BW,SW,Stuttgart,26167126,mangelhaft
BW,SW,Stuttgart,26167132,schlecht
BW,SW,Stuttgart,26167151,mangelhaft
ST,SO,Halle,26167543,schlecht
ST,SO,Halle,26167544,schlecht
ST,SO,Halle,26167547,schlecht
ST,SO,Halle,26167549,mangelhaft
ST,SO,Halle,26167550,mangelhaft
NW,N,Osnabrück,26167592,schlecht
NW,W,Hamm,26167599,schlecht
NI,N,Hannover,26167644,mangelhaft
BW,SW,Freiburg,26167646,schlecht
BW,SW,Freiburg,26167647,schlecht
BW,SW,Freiburg,26167648,schlecht
BW,SW,Freiburg,26167649,schlecht
NI,N,Hannover,26167650,schlecht
NI,N,Hannover,26167653,mangelhaft
BW,SW,Freiburg,26167654,schlecht
BE,O,Berlin,26167667,schlecht
BB,O,Schwerin,26167669,schlecht
BB,O,Schwerin,26167671,mangelhaft
BB,O,Schwerin,26167672,schlecht
BB,O,Schwerin,26167673,mangelhaft
NI,N,Hannover,26167679,schlecht
BE,O,Berlin,26167721,mangelhaft
NI,N,Hannover,26167755,schlecht
NI,N,Hannover,26167756,mangelhaft
NI,N,Hannover,26167760,schlecht
BY,S,München,26167763,schlecht
BY,S,München,26167764,schlecht
HH,N,Hamburg,26167770,mangelhaft
NW,W,Duisburg,26167789,schlecht
NW,W,Duisburg,26167814,mangelhaft
NW,W,Duisburg,26167815,mangelhaft
BY,S,München,26167818,schlecht
BY,S,Südost-Bayernbahn (RNI),26167823,schlecht
BY,S,München,26167824,mangelhaft
BY,S,München,26167825,mangelhaft
BY,S,Südost-Bayernbahn (RNI),26167831,schlecht
NW,W,Duisburg,26167844,schlecht
NW,W,Duisburg,26167845,schlecht
NW,W,Duisburg,26167851,schlecht
HH,N,Hamburg,26167880,schlecht
HH,N,Hamburg,26167891,schlecht
BW,SW,Ulm,26167915,schlecht
MV,O,Schwerin,26167950,schlecht
MV,O,Schwerin,26167951,mangelhaft
MV,O,Schwerin,26167952,mangelhaft
MV,O,Schwerin,26167953,mangelhaft
MV,O,Schwerin,26167977,schlecht
MV,O,Schwerin,26167978,schlecht
MV,O,Schwerin,26167979,mangelhaft
RP,MI,Mainz,26167985,schlecht
RP,MI,Mainz,26167986,mangelhaft
RP,MI,Mainz,26167987,schlecht
RP,MI,Mainz,26167989,schlecht
RP,MI,Mainz,26167990,schlecht
BE,O,Berlin,26167999,schlecht
HH,N,Hamburg,26168007,schlecht
NW,W,Duisburg,26168012,schlecht
SH,N,Hamburg,26168015,mangelhaft
SH,N,Hamburg,26168016,schlecht
SH,N,Hamburg,26168017,mangelhaft
SH,N,Hamburg,26168018,mangelhaft
SH,N,Hamburg,26168020,mangelhaft
SH,N,Hamburg,26168022,mangelhaft
SH,N,Hamburg,26168023,mangelhaft
HH,N,Hamburg,26168025,mangelhaft
HH,N,Hamburg,26168028,schlecht
HH,N,Hamburg,26168029,mangelhaft
HH,N,Hamburg,26168030,mangelhaft
HH,N,Hamburg,26168031,mangelhaft
HH,N,Hamburg,26168041,schlecht
HH,N,Hamburg,26168042,mangelhaft
HH,N,Hamburg,26168043,mangelhaft
HH,N,Hamburg,26168048,mangelhaft
HH,N,Hamburg,26168049,mangelhaft
HH,N,Hamburg,26168050,schlecht
HH,N,Hamburg,26168052,mangelhaft
HE,MI,Kassel,26168058,schlecht
HE,MI,Kassel,26168059,einschränkend
HE,MI,Kassel,26168061,mangelhaft
HE,MI,Kassel,26168063,schlecht
HE,MI,Mainz,26168085,schlecht
BB,O,Berlin,26168095,schlecht
BB,O,Berlin,26168096,schlecht
ST,SO,Magdeburg,26168100,schlecht
ST,SO,Magdeburg,26168101,schlecht
SN,SO,Leipzig,26168102,schlecht
HB,N,Bremen,26168105,mangelhaft
HB,N,Bremen,26168122,schlecht
HB,N,Bremen,26168156,schlecht
NI,N,Osnabrück,26168184,mangelhaft
NI,N,Osnabrück,26168185,mangelhaft
SN,SO,Zwickau,26168189,schlecht
TH,SO,Halle,26168192,schlecht
TH,SO,Halle,26168196,schlecht
TH,SO,Halle,26168200,schlecht
NI,N,Hannover,26168203,mangelhaft
NI,N,Hannover,26168205,mangelhaft
HE,MI,Mainz,26168210,schlecht
NI,N,Hannover,26168211,mangelhaft
NI,N,Hannover,26168212,mangelhaft
NI,N,Hannover,26168213,mangelhaft
NI,N,Hamburg,26168259,mangelhaft
NI,N,Hamburg,26168260,mangelhaft
NI,N,Hamburg,26168261,mangelhaft
BW,SW,Karlsruhe,26168273,schlecht
BW,SW,Karlsruhe,26168275,schlecht
HE,MI,Mainz,26168281,schlecht
HE,MI,Mainz,26168282,schlecht
BB,O,Berlin,26168295,einschränkend
BB,O,Cottbus,26168325,schlecht
BE,O,Berlin,26168326,schlecht
BB,O,Berlin,26168328,schlecht
BW,SW,Karlsruhe,26168334,mangelhaft
BY,S,Augsburg,26168339,mangelhaft
BY,S,Augsburg,26168341,schlecht
NW,W,Duisburg,26168346,mangelhaft
NW,W,Duisburg,26168347,mangelhaft
HE,MI,Kassel,26168355,schlecht
ST,SO,Magdeburg,26168375,mangelhaft
ST,SO,Magdeburg,26168376,schlecht
ST,SO,Magdeburg,26168381,schlecht
BW,SW,Karlsruhe,26168398,schlecht
BY,S,München,26168425,schlecht
MV,O,Schwerin,26168454,schlecht
BW,SW,Freiburg,26168463,schlecht
MV,O,Schwerin,26168473,schlecht
MV,O,Schwerin,26168474,schlecht
MV,O,Schwerin,26168475,schlecht
MV,O,Schwerin,26168476,schlecht
MV,O,Schwerin,26168478,schlecht
MV,O,Schwerin,26168481,schlecht
MV,O,Schwerin,26168483,mangelhaft
MV,O,Schwerin,26168484,mangelhaft
MV,O,Schwerin,26168485,schlecht
MV,O,Schwerin,26168486,schlecht
MV,O,Schwerin,26168489,mangelhaft
MV,O,Schwerin,26168523,schlecht
MV,O,Schwerin,26168524,schlecht
MV,O,Schwerin,26168525,schlecht
MV,O,Schwerin,26168528,schlecht
MV,O,Schwerin,26168533,schlecht
MV,O,Schwerin,26168535,schlecht
MV,O,Schwerin,26168538,schlecht
MV,O,Schwerin,26168540,mangelhaft
MV,O,Schwerin,26168543,schlecht
MV,O,Schwerin,26168545,mangelhaft
BB,O,Cottbus,26168590,schlecht
MV,O,Schwerin,26168599,schlecht
BB,O,Berlin,26168606,schlecht
BB,O,Berlin,26168613,schlecht
NW,W,Düsseldorf,26168668,schlecht
ST,SO,Magdeburg,26168731,schlecht
BY,S,München,26168738,schlecht
TH,SO,Erfurt,26168786,schlecht
TH,SO,Erfurt,26168787,schlecht
TH,SO,Erfurt,26168789,schlecht
SH,N,Kiel,26168808,mangelhaft
SH,N,Kiel,26168810,mangelhaft
SH,N,Kiel,26168811,mangelhaft
SH,N,Kiel,26168812,mangelhaft
SH,N,Kiel,26168814,schlecht
SH,N,Kiel,26168815,schlecht
BY,S,Augsburg,26168817,mangelhaft
BB,O,Cottbus,26168826,schlecht
BB,O,Cottbus,26168827,schlecht
BB,O,Berlin,26168833,schlecht
BB,O,Berlin,26168836,schlecht
BB,O,Berlin,26168837,schlecht
TH,SO,Erfurt,26168839,schlecht
BB,O,Berlin,26168840,schlecht
BE,O,Berlin,26168851,schlecht
SN,SO,Dresden,26168857,schlecht
SN,SO,Dresden,26168859,schlecht
BB,O,Cottbus,26168865,schlecht
HH,N,Hamburg,26168872,mangelhaft
HH,N,Hamburg,26168873,schlecht
HE,MI,Mainz,26168926,schlecht
HE,MI,Mainz,26168928,schlecht
RP,MI,Mainz,26168944,mangelhaft
HE,MI,Mainz,26168948,schlecht
HE,MI,Mainz,26168949,mangelhaft
RP,SW,Karlsruhe,26168963,schlecht
RP,SW,Karlsruhe,26168964,mangelhaft
NW,W,Hagen,26169058,mangelhaft
NW,W,Hagen,26169059,schlecht
HE,MI,Kassel,26169129,schlecht
BW,SW,Karlsruhe,26169185,schlecht
BW,SW,Freiburg,26169360,schlecht
BW,SW,Freiburg,26169361,schlecht
BB,O,Berlin,26169430,schlecht
HE,MI,Kassel,26169482,schlecht
HE,MI,Kassel,26169485,schlecht
BW,SW,Karlsruhe,26169670,mangelhaft
BW,SW,Karlsruhe,26169677,schlecht
SN,SO,Dresden,26169770,schlecht
BW,SW,Freiburg,26169877,schlecht
TH,SO,Halle,26169922,schlecht
NI,N,Hamburg,26169934,schlecht
NI,N,Hamburg,26169937,schlecht
NI,N,Hamburg,26169940,schlecht
ST,SO,Halle,26169947,schlecht
HE,MI,Frankfurt (Main),26169959,mangelhaft
HE,MI,Frankfurt (Main),26169960,schlecht
HE,MI,Frankfurt (Main),26169961,schlecht
HE,MI,Frankfurt (Main),26169963,mangelhaft
HE,MI,Frankfurt (Main),26169973,schlecht
HE,MI,Frankfurt (Main),26169981,schlecht
HE,MI,Frankfurt (Main),26169982,schlecht
TH,SO,Erfurt,26170011,schlecht
HE,MI,Kassel,26170040,schlecht
HE,MI,Kassel,26170053,mangelhaft
HE,MI,Kassel,26170054,mangelhaft
HE,MI,Kassel,26170056,schlecht
BW,SW,Freiburg,26170086,schlecht
BW,SW,Freiburg,26170089,schlecht
BW,SW,Freiburg,26170090,schlecht
BW,SW,Freiburg,26170091,schlecht
BW,SW,Freiburg,26170092,mangelhaft
BW,SW,Freiburg,26170093,schlecht
BY,S,München,26170097,schlecht
BY,S,München,26170101,schlecht
NI,N,Hannover,26170103,schlecht
NI,N,Hannover,26170104,mangelhaft
NI,N,Hannover,26170105,mangelhaft
BY,S,München,26170106,schlecht
BW,SW,Freiburg,26170107,schlecht
BW,SW,Freiburg,26170110,schlecht
BW,SW,Freiburg,26170116,mangelhaft
BW,SW,Freiburg,26170117,mangelhaft
BW,SW,Freiburg,26170140,schlecht
BW,SW,Freiburg,26170142,schlecht
BW,SW,Freiburg,26170143,schlecht
BW,SW,Freiburg,26170144,schlecht
BW,SW,Freiburg,26170147,schlecht
BW,SW,Freiburg,26170151,mangelhaft
BW,SW,Freiburg,26170158,schlecht
NI,N,Hannover,26170171,schlecht
SN,SO,Dresden,26170187,mangelhaft
SN,SO,Dresden,26170189,mangelhaft
SN,SO,Dresden,26170191,mangelhaft
SN,SO,Dresden,26170192,schlecht
SN,SO,Dresden,26170195,mangelhaft
SN,SO,Dresden,26170196,schlecht
BY,S,Nürnberg,26170203,schlecht
BY,S,Nürnberg,26170204,schlecht
HE,MI,Kassel,26170205,mangelhaft
HE,MI,Kassel,26170206,mangelhaft
HE,MI,Kassel,26170207,mangelhaft
BY,S,Regensburg,26170221,schlecht
BY,S,Regensburg,26170222,mangelhaft
NW,W,Köln,26170239,mangelhaft
NW,W,Köln,26170240,schlecht
NW,W,Köln,26170244,schlecht
NW,W,Köln,26170245,schlecht
NW,W,Köln,26170247,mangelhaft
NW,W,Köln,26170253,schlecht
NW,W,Köln,26170263,schlecht
NW,W,Köln,26170264,schlecht
NW,W,Köln,26170266,schlecht
NW,W,Köln,26170267,schlecht
NW,W,Köln,26170268,schlecht
NW,W,Köln,26170273,mangelhaft
SN,SO,Dresden,26170433,mangelhaft
SN,SO,Dresden,26170434,schlecht
SN,SO,Dresden,26170435,schlecht
BE,O,Berlin,26170523,schlecht
RP,MI,Mainz,26170658,schlecht
RP,MI,Mainz,26170662,mangelhaft
RP,MI,Mainz,26170663,mangelhaft
RP,MI,Mainz,26170665,mangelhaft
RP,MI,Mainz,26170666,mangelhaft
RP,MI,Mainz,26170668,mangelhaft
RP,MI,Mainz,26170669,mangelhaft
HE,MI,Kassel,26170725,schlecht
NW,W,Hamm,26170747,schlecht
BW,SW,Freiburg,26170768,mangelhaft
BW,SW,Freiburg,26170771,mangelhaft
BW,SW,Freiburg,26170772,mangelhaft
HH,N,Hamburg,26170841,schlecht
HH,N,Hamburg,26170849,schlecht
HH,N,Hamburg,26170850,schlecht
BY,S,Nürnberg,26170896,schlecht
NW,W,Hagen,26170906,schlecht
HE,MI,Frankfurt (Main),26170968,schlecht
HE,MI,Frankfurt (Main),26170969,schlecht
HE,MI,Frankfurt (Main),26170970,mangelhaft
HE,MI,Mainz,26171007,schlecht
SH,N,Kiel,26171010,schlecht
HH,N,Hamburg,26171076,schlecht
NW,W,Hagen,26171124,schlecht
HE,MI,Mainz,26171129,mangelhaft
HE,MI,Mainz,26171131,mangelhaft
NW,W,Hagen,26171136,schlecht
NW,W,Hagen,26171142,mangelhaft
HE,MI,Mainz,26171150,mangelhaft
HE,MI,Mainz,26171151,mangelhaft
HE,MI,Mainz,26171152,mangelhaft
HE,MI,Mainz,26171155,mangelhaft
NI,N,Osnabrück,26171169,schlecht
BY,S,München,26171253,schlecht
BW,SW,Freiburg,26171316,mangelhaft
BW,SW,Freiburg,26171317,mangelhaft
BY,S,München,26171414,schlecht
BY,S,Regensburg,26171417,mangelhaft
BY,S,Regensburg,26171418,mangelhaft
TH,SO,Halle,26171459,mangelhaft
BW,SW,Ulm,26171470,mangelhaft
ST,SO,Leipzig,26171483,schlecht
BY,S,München,26171493,schlecht
BY,S,München,26171497,schlecht
BY,S,München,26171508,schlecht
NW,W,Düsseldorf,26171517,schlecht
BY,S,Regensburg,26171537,schlecht
NW,W,Köln,26171549,mangelhaft
NW,W,Köln,26171553,schlecht
NW,W,Köln,26171554,mangelhaft
NW,W,Köln,26171555,schlecht
NW,W,Köln,26171557,mangelhaft
NW,W,Köln,26171558,schlecht
NW,W,Köln,26171560,mangelhaft
NW,W,Köln,26171561,mangelhaft
NW,W,Köln,26171562,mangelhaft
HE,MI,Kurhessenbahn (RNI),26171568,schlecht
RP,MI,Koblenz,26171569,schlecht
RP,MI,Koblenz,26171571,schlecht
RP,MI,Koblenz,26171572,mangelhaft
RP,MI,Koblenz,26171573,mangelhaft
NW,W,Köln,26171575,schlecht
NW,W,Köln,26171576,mangelhaft
HE,MI,Frankfurt (Main),26171589,mangelhaft
BY,S,München,26171606,schlecht
BY,S,München,26171608,schlecht
NW,N,Osnabrück,26171611,mangelhaft
NW,N,Osnabrück,26171613,mangelhaft
BW,SW,Stuttgart,26171653,mangelhaft
BW,SW,Stuttgart,26171664,schlecht
ST,SO,Magdeburg,26171681,mangelhaft
BY,S,Nürnberg,26171704,schlecht
BY,S,Nürnberg,26171705,schlecht
NI,N,Hamburg,26171735,schlecht
NW,W,Hagen,26171760,schlecht
NW,W,Hagen,26171761,schlecht
NW,W,Hamm,26171771,schlecht
NW,W,Hamm,26171772,schlecht
NW,W,Hamm,26171774,schlecht
NW,W,Hamm,26171775,schlecht
NI,N,Hamburg,26171782,schlecht
NI,N,Hamburg,26171785,schlecht
NI,N,Hamburg,26171795,mangelhaft
NI,N,Hamburg,26171796,mangelhaft
SH,N,Hamburg,26171801,schlecht
SH,N,Hamburg,26171802,mangelhaft
SH,N,Hamburg,26171804,mangelhaft
NW,W,Duisburg,26171812,schlecht
SN,SO,Dresden,26171860,schlecht
NW,W,Duisburg,26171861,schlecht
NI,N,Hannover,26171875,schlecht
NI,N,Hannover,26171876,mangelhaft
NI,N,Hannover,26171879,mangelhaft
NI,N,Hannover,26171886,schlecht
NI,N,Hannover,26171887,schlecht
NI,N,Hannover,26171893,schlecht
BW,SW,Karlsruhe,26171920,schlecht
NW,W,Duisburg,26171928,schlecht
NI,N,Hannover,26171931,mangelhaft
BW,SW,Karlsruhe,26171951,mangelhaft
BW,SW,Karlsruhe,26171965,schlecht
BW,SW,Stuttgart,26172126,schlecht
BW,SW,Stuttgart,26172135,schlecht
BY,S,München,26172145,schlecht
BE,O,Berlin,26172153,schlecht
BE,O,Berlin,26172154,schlecht
SN,SO,Dresden,26172160,schlecht
NI,N,Hamburg,26172162,schlecht
NI,N,Hamburg,26172167,schlecht
SN,SO,Dresden,26172169,mangelhaft
SH,N,Kiel,26172251,schlecht
NI,N,Hamburg,26172262,einschränkend
BY,S,Würzburg,26172319,schlecht
NI,N,Hamburg,26172343,schlecht
NI,N,Hannover,26172363,schlecht
NI,N,Hannover,26172365,mangelhaft
BE,O,Berlin,26172370,einschränkend
BE,O,Berlin,26172402,schlecht
HE,MI,Kassel,26172415,schlecht
ST,SO,Leipzig,26172426,schlecht
RP,MI,Koblenz,26172427,schlecht
RP,MI,Koblenz,26172428,schlecht
RP,MI,Koblenz,26172431,mangelhaft
RP,MI,Koblenz,26172432,mangelhaft
RP,MI,Koblenz,26172433,mangelhaft
RP,MI,Koblenz,26172434,schlecht
BE,O,Berlin,26172439,schlecht
HE,MI,Kassel,26172448,schlecht
NI,N,Hamburg,26172462,schlecht
SH,N,Hamburg,26172465,schlecht
HE,MI,Frankfurt (Main),26172469,mangelhaft
HE,MI,Frankfurt (Main),26172470,schlecht
HE,MI,Frankfurt (Main),26172471,mangelhaft
HE,MI,Frankfurt (Main),26172474,schlecht
HE,MI,Frankfurt (Main),26172478,schlecht
HE,MI,Frankfurt (Main),26172481,schlecht
HE,MI,Frankfurt (Main),26172485,schlecht
HE,MI,Frankfurt (Main),26172486,schlecht
HE,MI,Frankfurt (Main),26172494,schlecht
HE,MI,Frankfurt (Main),26172506,schlecht
HE,MI,Frankfurt (Main),26172507,schlecht
HE,MI,Frankfurt (Main),26172509,schlecht
RP,MI,Frankfurt (Main),26172514,schlecht
NW,W,Duisburg,26172525,schlecht
NW,W,Hamm,26172527,schlecht
NW,W,Köln,26172533,schlecht
NW,W,Hagen,26172540,schlecht
NW,W,Köln,26172543,schlecht
NW,W,Köln,26172544,mangelhaft
NW,W,Köln,26172555,mangelhaft
NW,W,Köln,26172559,mangelhaft
NI,N,Hamburg,26172609,schlecht
NW,W,Hagen,26172610,schlecht
HE,MI,Mainz,26172615,schlecht
HE,MI,Mainz,26172617,mangelhaft
HE,MI,Frankfurt (Main),26172625,mangelhaft
HE,MI,Frankfurt (Main),26172626,schlecht
NW,W,Düsseldorf,26172629,schlecht
NW,W,Hagen,26172643,schlecht
RP,MI,Koblenz,26172645,schlecht
RP,MI,Koblenz,26172646,mangelhaft
BY,S,Würzburg,26172648,schlecht
BY,S,Würzburg,26172651,schlecht
HE,MI,Kassel,26172654,mangelhaft
HH,N,Hamburg,26172655,schlecht
HE,MI,Frankfurt (Main),26172657,schlecht
BY,S,Augsburg,26172658,schlecht
HH,N,Hamburg,26172659,schlecht
BY,S,Augsburg,26172660,mangelhaft
BY,S,Augsburg,26172661,schlecht
HH,N,Hamburg,26172662,mangelhaft
HH,N,Hamburg,26172664,schlecht
HH,N,Hamburg,26172669,mangelhaft
BY,S,München,26172680,schlecht
BY,S,München,26172692,schlecht
BY,S,Nürnberg,26172695,schlecht
BB,SO,Leipzig,26172725,schlecht
BE,O,Berlin,26172729,schlecht
SN,SO,Leipzig,26172731,schlecht
HE,MI,Kassel,26172818,schlecht
HH,N,Hamburg,26172842,mangelhaft
NW,W,Köln,26172844,schlecht
NW,W,Köln,26172845,schlecht
NI,N,Hannover,26172855,mangelhaft
NI,N,Hamburg,26172888,schlecht
NI,N,Hamburg,26172889,mangelhaft
NI,N,Hannover,26172894,schlecht
NI,N,Hannover,26172895,schlecht
NI,N,Hannover,26172896,schlecht
NI,N,Hannover,26172898,schlecht
NI,N,Hannover,26172899,schlecht
BW,SW,Karlsruhe,26172907,schlecht
BW,SW,Karlsruhe,26172908,schlecht
BW,SW,Karlsruhe,26172917,schlecht
BW,SW,Karlsruhe,26172918,schlecht
BW,SW,Karlsruhe,26172921,schlecht
SH,N,Kiel,26172925,schlecht
MV,O,Neustrelitz,26172942,mangelhaft
BY,S,Augsburg,26172943,schlecht
BY,S,Augsburg,26172944,mangelhaft
BY,S,Augsburg,26172945,schlecht
BY,S,Augsburg,26172946,mangelhaft
BY,S,Augsburg,26172947,schlecht
BY,S,München,26172948,schlecht
BY,S,München,26172949,schlecht
BY,S,München,26172950,schlecht
BY,S,München,26172951,schlecht
BW,SW,Karlsruhe,26172958,schlecht
SH,N,Kiel,26172995,mangelhaft
NI,N,Hannover,26173001,mangelhaft
NI,N,Hannover,26173002,schlecht
BY,S,Augsburg,26173003,schlecht
BB,O,Neustrelitz,26173008,mangelhaft
HE,MI,Kassel,26173015,schlecht
HE,MI,Kassel,26173016,mangelhaft
RP,MI,Koblenz,26173017,schlecht
RP,MI,Koblenz,26173018,schlecht
RP,MI,Koblenz,26173019,schlecht
HE,MI,Mainz,26173021,schlecht
HE,MI,Mainz,26173022,schlecht
NI,N,Hamburg,26173025,mangelhaft
HE,MI,Mainz,26173028,schlecht
HE,MI,Mainz,26173037,schlecht
HH,N,Hamburg,26173047,schlecht
BY,S,Augsburg,26173058,mangelhaft
BY,S,Nürnberg,26173072,schlecht
HE,MI,Kassel,26173095,schlecht
HE,MI,Kassel,26173096,schlecht
HE,MI,Kassel,26173097,schlecht
BW,SW,Karlsruhe,26173114,mangelhaft
NW,W,Duisburg,26173115,schlecht
NW,W,Duisburg,26173118,schlecht
BW,SW,Karlsruhe,26173120,schlecht
RP,MI,Koblenz,26173124,mangelhaft
NW,W,Duisburg,26173127,schlecht
NW,W,Duisburg,26173128,schlecht
BY,S,Würzburg,26173150,schlecht
SH,N,Hamburg,26173183,mangelhaft
BY,S,München,26173185,mangelhaft
NW,W,Duisburg,26173188,schlecht
BW,SW,Freiburg,26173190,mangelhaft
NI,N,Hannover,26173253,mangelhaft
BW,SW,Freiburg,26173278,mangelhaft
BW,SW,Freiburg,26173279,mangelhaft
BW,SW,Freiburg,26173285,schlecht
BW,SW,Freiburg,26173289,mangelhaft
BY,S,Würzburg,26173290,schlecht
BY,S,Würzburg,26173291,schlecht
BW,SW,Freiburg,26173296,schlecht
BW,SW,Karlsruhe,26173315,schlecht
BW,SW,Karlsruhe,26173316,schlecht
BW,SW,Karlsruhe,26173317,schlecht
MV,O,Neustrelitz,26173352,mangelhaft
RP,MI,Mainz,26173446,schlecht
RP,MI,Mainz,26173448,schlecht
BY,S,Würzburg,26173456,schlecht
BY,S,Würzburg,26173457,schlecht
BY,S,Würzburg,26173460,schlecht
BY,S,Würzburg,26173461,schlecht
BY,S,Würzburg,26173462,schlecht
BB,SO,Leipzig,26173472,mangelhaft
RP,MI,Koblenz,26173478,schlecht
NI,N,Hannover,26173520,schlecht
NI,N,Hannover,26173554,schlecht
NI,N,Hannover,26173564,schlecht
BB,SO,Magdeburg,26173574,schlecht
NW,W,Düsseldorf,26173604,schlecht
NW,W,Düsseldorf,26173605,schlecht
NI,N,Osnabrück,26173610,mangelhaft
NI,N,Osnabrück,26173611,schlecht
NI,N,Osnabrück,26173613,mangelhaft
NI,N,Hannover,26173624,mangelhaft
NI,N,Hannover,26173625,mangelhaft
BW,SW,Freiburg,26173646,schlecht
BW,SW,Freiburg,26173647,schlecht
ST,SO,Magdeburg,26173686,schlecht
ST,SO,Magdeburg,26173687,schlecht
